CardID,CustomerID,StaffID,CardType,RegistrationDate,AccumulatedPoints
CARD01370,CUST06727,ST04815,Gold,2024-03-29,242.58
CARD01371,CUST06727,ST03963,Gold,2024-11-19,193.74
CARD01372,CUST04962,ST00978,Membership,2024-02-27,139.61
CARD01373,CUST04608,ST02267,Membership,2024-03-23,130.1
CARD01374,CUST09153,ST02181,Silver,2023-08-02,105.26
CARD01375,CUST07459,ST01049,Silver,2024-04-28,465.45
CARD01376,CUST06094,ST02075,Membership,2024-07-31,300.96
CARD01377,CUST08414,ST01061,Membership,2023-01-19,170.49
CARD01378,CUST08884,ST03574,Silver,2024-11-15,499.07
CARD01379,CUST00747,ST06544,Silver,2023-02-24,240.7
CARD01380,CUST05860,ST07627,Silver,2024-04-16,393.89
CARD01381,CUST06160,ST05270,Membership,2024-01-04,444.16
CARD01382,CUST01987,ST08535,Membership,2023-03-09,364.23
CARD01383,CUST03574,ST04282,Gold,2024-07-06,8.98
CARD01384,CUST01479,ST04596,Membership,2024-10-25,449.84
CARD01385,CUST01630,ST00285,Membership,2024-03-04,433.9
CARD01386,CUST04421,ST02441,Silver,2024-08-11,409.7
CARD01387,CUST00276,ST07154,Membership,2024-05-19,476.61
CARD01388,CUST00663,ST04771,Gold,2023-09-10,210.93
CARD01389,CUST07238,ST07227,Silver,2024-01-18,286.04
CARD01390,CUST05509,ST02373,Membership,2024-12-17,368.92
CARD01391,CUST07771,ST00280,Membership,2024-09-21,22.82
CARD01392,CUST08840,ST01102,Membership,2023-08-19,146.74
CARD01393,CUST08766,ST05350,Gold,2024-07-21,136.48
CARD01394,CUST08702,ST08203,Silver,2023-08-17,99.63
CARD01395,CUST03686,ST03887,Gold,2024-05-13,448.09
CARD01396,CUST06972,ST04570,Gold,2023-03-18,0.92
CARD01397,CUST07634,ST01365,Silver,2024-10-01,235.85
CARD01398,CUST05769,ST06464,Membership,2024-11-15,445.84
CARD01399,CUST02123,ST03944,Membership,2022-12-26,85.26
CARD01400,CUST02144,ST06875,Membership,2023-01-30,120.42
CARD01401,CUST00748,ST07778,Membership,2024-07-04,187.0
CARD01402,CUST02797,ST03296,Silver,2024-12-02,220.49
CARD01403,CUST09434,ST01606,Gold,2023-03-27,308.0
CARD01404,CUST04353,ST08308,Silver,2024-10-15,400.8
CARD01405,CUST03360,ST03457,Membership,2024-11-05,180.89
CARD01406,CUST08830,ST04650,Membership,2023-09-01,360.79
CARD01407,CUST06147,ST07106,Gold,2024-01-24,455.87
CARD01408,CUST02023,ST02287,Membership,2023-05-20,74.98
CARD01409,CUST04157,ST06068,Silver,2024-03-25,450.78
CARD01410,CUST00528,ST07150,Gold,2024-11-29,267.48
CARD01411,CUST04554,ST04308,Silver,2023-05-12,215.59
CARD01412,CUST02321,ST05524,Membership,2024-10-29,272.36
CARD01413,CUST00713,ST01157,Membership,2023-01-13,49.71
CARD01414,CUST06331,ST00263,Silver,2024-02-23,66.77
CARD01415,CUST00739,ST08137,Membership,2024-08-27,217.93
CARD01416,CUST06603,ST00466,Membership,2023-09-16,68.19
CARD01417,CUST05231,ST00055,Gold,2023-04-07,67.23
CARD01418,CUST06564,ST02341,Gold,2024-06-22,182.65
CARD01419,CUST03341,ST07566,Membership,2024-07-26,325.19
CARD01420,CUST02912,ST09046,Silver,2024-02-20,405.26
CARD01421,CUST03739,ST07855,Silver,2024-11-21,317.82
CARD01422,CUST02668,ST06447,Membership,2023-03-02,112.83
CARD01423,CUST03020,ST08536,Silver,2024-11-25,324.63
CARD01424,CUST06313,ST07356,Membership,2024-04-28,96.34
CARD01425,CUST02577,ST07482,Silver,2024-05-07,247.37
CARD01426,CUST02483,ST09387,Membership,2023-07-01,245.06
CARD01427,CUST08853,ST09277,Membership,2024-01-13,132.35
CARD01428,CUST04125,ST01336,Membership,2024-02-09,61.71
CARD01429,CUST04859,ST05839,Gold,2023-07-23,279.56
CARD01430,CUST03065,ST05743,Gold,2023-11-18,477.02
CARD01431,CUST00067,ST05837,Gold,2023-02-10,136.33
CARD01432,CUST04574,ST05852,Gold,2024-01-28,426.99
CARD01433,CUST00679,ST05002,Silver,2023-09-20,248.28
CARD01434,CUST08057,ST02384,Gold,2023-01-23,1.2
CARD01435,CUST07858,ST08434,Silver,2024-03-20,226.07
CARD01436,CUST07671,ST06237,Membership,2024-02-27,436.09
CARD01437,CUST07395,ST08842,Membership,2024-06-22,480.48
CARD01438,CUST06179,ST04829,Silver,2024-04-20,493.25
CARD01439,CUST01680,ST07635,Silver,2024-01-22,184.48
CARD01440,CUST04762,ST02593,Silver,2023-12-31,369.9
CARD01441,CUST05250,ST00943,Membership,2022-12-26,68.51
CARD01442,CUST01228,ST04709,Gold,2023-11-13,1.64
CARD01443,CUST08169,ST04820,Gold,2024-09-10,189.31
CARD01444,CUST03989,ST01010,Gold,2022-12-23,342.38
CARD01445,CUST08053,ST02110,Silver,2023-10-21,457.22
CARD01446,CUST04573,ST06117,Membership,2024-07-11,147.66
CARD01447,CUST07284,ST06575,Membership,2023-02-11,155.27
CARD01448,CUST03210,ST06004,Gold,2023-07-31,36.27
CARD01449,CUST04572,ST00582,Gold,2024-07-18,261.53
CARD01450,CUST05026,ST07245,Gold,2023-12-03,338.65
CARD01451,CUST02601,ST00513,Silver,2023-03-11,346.66
CARD01452,CUST02954,ST00228,Gold,2022-12-23,253.97
CARD01453,CUST07070,ST05750,Silver,2023-01-09,310.58
CARD01454,CUST00413,ST07323,Gold,2023-01-07,57.39
CARD01455,CUST03087,ST09737,Membership,2024-01-08,273.42
CARD01456,CUST08861,ST05538,Silver,2024-10-25,94.9
CARD01457,CUST02547,ST08175,Membership,2024-01-03,477.44
CARD01458,CUST07195,ST08883,Gold,2023-02-10,200.08
CARD01459,CUST06175,ST04439,Silver,2023-12-13,136.65
CARD01460,CUST09376,ST08720,Gold,2024-08-03,145.12
CARD01461,CUST08110,ST07616,Gold,2024-05-02,471.86
CARD01462,CUST00582,ST05517,Gold,2023-09-30,18.51
CARD01463,CUST08758,ST00639,Silver,2024-02-10,361.53
CARD01464,CUST04501,ST03694,Gold,2024-05-19,76.77
CARD01465,CUST08694,ST05909,Silver,2024-09-29,143.7
CARD01466,CUST00720,ST06144,Silver,2024-11-27,2.92
CARD01467,CUST06637,ST05135,Silver,2023-11-15,425.77
CARD01468,CUST07991,ST04970,Membership,2024-07-22,248.84
CARD01469,CUST02298,ST06612,Gold,2024-11-12,375.65
CARD01470,CUST05985,ST01207,Gold,2024-04-21,234.83
CARD01471,CUST08569,ST01266,Silver,2023-07-22,287.87
CARD01472,CUST05196,ST05656,Gold,2024-04-16,482.94
CARD01473,CUST06563,ST06876,Membership,2023-12-09,275.73
CARD01474,CUST01418,ST08501,Silver,2023-06-28,9.12
CARD01475,CUST07766,ST05690,Silver,2023-01-13,400.02
CARD01476,CUST06839,ST08309,Gold,2024-10-23,264.37
CARD01477,CUST06585,ST01543,Membership,2024-11-05,146.8
CARD01478,CUST06080,ST03746,Gold,2023-10-21,304.16
CARD01479,CUST07208,ST05093,Silver,2023-02-02,81.12
CARD01480,CUST06451,ST07973,Silver,2024-12-10,423.38
CARD01481,CUST07843,ST07481,Gold,2024-08-01,160.84
CARD01482,CUST04888,ST04843,Membership,2024-07-22,280.95
CARD01483,CUST06314,ST02588,Membership,2023-07-30,435.39
CARD01484,CUST04447,ST02578,Membership,2024-01-27,121.53
CARD01485,CUST01440,ST04427,Silver,2023-07-08,244.6
CARD01486,CUST08351,ST06856,Silver,2023-11-11,325.94
CARD01487,CUST04785,ST01178,Silver,2023-01-20,149.4
CARD01488,CUST04294,ST04252,Gold,2022-12-21,299.68
CARD01489,CUST03011,ST07781,Silver,2023-12-08,51.93
CARD01490,CUST03912,ST00862,Membership,2024-07-15,267.98
CARD01491,CUST03916,ST06050,Membership,2023-08-13,433.92
CARD01492,CUST08285,ST09339,Gold,2022-12-18,346.76
CARD01493,CUST03762,ST05087,Silver,2023-10-14,83.4
CARD01494,CUST06226,ST03121,Silver,2023-08-03,150.82
CARD01495,CUST08000,ST02482,Membership,2024-10-01,365.08
CARD01496,CUST03215,ST01693,Silver,2023-05-12,361.91
CARD01497,CUST01550,ST01911,Silver,2023-05-19,423.42
CARD01498,CUST02034,ST07231,Gold,2023-09-21,390.34
CARD01499,CUST00796,ST03211,Silver,2024-10-07,351.41
CARD01500,CUST04698,ST01876,Membership,2023-05-20,480.44
CARD01501,CUST08130,ST02243,Gold,2024-01-26,227.17
CARD01502,CUST03628,ST09759,Silver,2023-12-30,426.34
CARD01503,CUST08568,ST00605,Silver,2024-06-26,489.89
CARD01504,CUST00114,ST02686,Membership,2023-08-27,155.43
CARD01505,CUST02988,ST04826,Silver,2024-07-04,422.92
CARD01506,CUST07321,ST04144,Silver,2022-12-31,496.84
CARD01507,CUST02271,ST09259,Gold,2023-10-17,7.3
CARD01508,CUST02247,ST02696,Gold,2023-12-21,47.67
CARD01509,CUST09011,ST03449,Gold,2023-08-30,379.59
CARD01510,CUST00429,ST06622,Gold,2024-04-17,241.85
CARD01511,CUST03794,ST09124,Silver,2023-02-15,369.49
CARD01512,CUST02781,ST06026,Gold,2023-09-21,42.46
CARD01513,CUST01640,ST01102,Silver,2023-04-27,143.02
CARD01514,CUST02577,ST04449,Gold,2024-04-01,225.6
CARD01515,CUST00010,ST03167,Silver,2022-12-31,404.94
CARD01516,CUST07394,ST02042,Silver,2023-01-07,413.29
CARD01517,CUST05477,ST00269,Silver,2023-05-11,477.19
CARD01518,CUST09761,ST05115,Gold,2024-10-22,371.05
CARD01519,CUST02146,ST03427,Membership,2024-08-08,174.88
CARD01520,CUST06856,ST09910,Gold,2024-06-09,22.91
CARD01521,CUST09571,ST04643,Gold,2024-02-06,77.33
CARD01522,CUST09325,ST03804,Gold,2023-04-08,217.0
CARD01523,CUST00684,ST00322,Membership,2024-11-08,271.65
CARD01524,CUST03179,ST04201,Silver,2024-09-07,21.73
CARD01525,CUST04063,ST07323,Silver,2024-03-25,146.1
CARD01526,CUST03180,ST05335,Silver,2023-07-24,473.83
CARD01527,CUST08481,ST04305,Membership,2024-08-14,379.59
CARD01528,CUST02035,ST06262,Membership,2024-08-17,47.97
CARD01529,CUST05251,ST07146,Gold,2024-12-13,56.79
CARD01530,CUST09026,ST03081,Silver,2023-08-28,256.71
CARD01531,CUST09468,ST08573,Silver,2023-09-02,117.79
CARD01532,CUST07442,ST08655,Gold,2023-12-24,361.94
CARD01533,CUST05298,ST03599,Silver,2023-07-06,65.31
CARD01534,CUST03554,ST00909,Silver,2024-10-08,57.0
CARD01535,CUST05700,ST04580,Gold,2024-11-02,170.28
CARD01536,CUST01883,ST00754,Membership,2023-06-03,96.4
CARD01537,CUST05283,ST08479,Silver,2023-09-09,473.35
CARD01538,CUST08201,ST02082,Membership,2024-08-13,47.52
CARD01539,CUST04334,ST08543,Silver,2024-12-06,68.22
CARD01540,CUST07012,ST09557,Membership,2023-05-25,426.71
CARD01541,CUST01426,ST08195,Silver,2023-03-23,194.81
CARD01542,CUST07855,ST06296,Silver,2024-06-12,446.78
CARD01543,CUST04529,ST03718,Membership,2024-01-21,405.37
CARD01544,CUST02713,ST07600,Silver,2023-05-11,163.03
CARD01545,CUST03016,ST04345,Gold,2024-04-03,453.1
CARD01546,CUST07419,ST05695,Membership,2023-07-01,232.13
CARD01547,CUST09496,ST05704,Silver,2024-11-25,401.61
CARD01548,CUST00580,ST07909,Gold,2023-01-02,283.28
CARD01549,CUST07625,ST03399,Gold,2024-11-12,10.13
CARD01550,CUST05788,ST08744,Gold,2024-05-06,170.52
CARD01551,CUST05234,ST05322,Gold,2024-01-13,69.81
CARD01552,CUST05749,ST05876,Membership,2024-01-24,80.53
CARD01553,CUST01962,ST06580,Gold,2023-11-14,391.21
CARD01554,CUST07710,ST09437,Membership,2023-04-13,306.57
CARD01555,CUST01144,ST04874,Gold,2024-10-10,36.82
CARD01556,CUST06349,ST08182,Silver,2023-06-18,248.75
CARD01557,CUST09057,ST01062,Membership,2023-09-29,292.83
CARD01558,CUST01255,ST03520,Membership,2024-08-30,212.9
CARD01559,CUST06227,ST02278,Membership,2023-12-26,229.68
CARD01560,CUST02238,ST06990,Membership,2024-05-03,94.16
CARD01561,CUST06798,ST08861,Gold,2024-12-15,143.91
CARD01562,CUST03274,ST06953,Gold,2024-08-13,132.68
CARD01563,CUST03871,ST09014,Membership,2024-08-27,292.42
CARD01564,CUST00193,ST09731,Membership,2024-08-24,52.22
CARD01565,CUST05727,ST09749,Silver,2023-04-23,87.32
CARD01566,CUST00445,ST04144,Membership,2024-02-29,252.38
CARD01567,CUST01717,ST01539,Gold,2024-09-19,103.02
CARD01568,CUST03758,ST05564,Membership,2024-04-26,186.3
CARD01569,CUST01067,ST08061,Gold,2023-09-21,44.99
CARD01570,CUST04426,ST07895,Membership,2024-07-03,134.82
CARD01571,CUST04832,ST09279,Gold,2024-05-16,270.52
CARD01572,CUST07899,ST03221,Membership,2024-01-16,59.69
CARD01573,CUST07613,ST04319,Silver,2024-03-15,202.33
CARD01574,CUST06135,ST06919,Gold,2023-05-04,252.05
CARD01575,CUST03187,ST08699,Membership,2023-11-26,202.92
CARD01576,CUST00736,ST09273,Silver,2023-12-03,76.82
CARD01577,CUST03898,ST05138,Membership,2023-10-29,23.53
CARD01578,CUST05583,ST08385,Silver,2024-07-09,448.4
CARD01579,CUST04310,ST06951,Silver,2023-04-03,139.6
CARD01580,CUST09703,ST02336,Gold,2023-02-23,97.82
CARD01581,CUST09621,ST01831,Membership,2024-06-02,297.74
CARD01582,CUST01759,ST09394,Membership,2024-10-29,297.93
CARD01583,CUST01892,ST09350,Gold,2024-01-17,43.53
CARD01584,CUST08545,ST05990,Membership,2024-05-15,207.55
CARD01585,CUST06229,ST08806,Gold,2023-12-08,100.57
CARD01586,CUST00638,ST04997,Gold,2024-05-27,390.74
CARD01587,CUST04708,ST02441,Silver,2024-09-28,166.9
CARD01588,CUST04473,ST07863,Gold,2023-04-22,102.87
CARD01589,CUST05640,ST07622,Silver,2023-03-18,40.08
CARD01590,CUST09764,ST01097,Gold,2024-12-04,235.93
CARD01591,CUST01220,ST08226,Membership,2023-01-11,198.96
CARD01592,CUST09803,ST09844,Membership,2023-02-23,135.49
CARD01593,CUST05657,ST02732,Membership,2023-03-30,443.46
CARD01594,CUST03020,ST08915,Membership,2024-10-15,105.76
CARD01595,CUST00391,ST01095,Membership,2023-05-09,22.16
CARD01596,CUST06684,ST03558,Membership,2023-11-29,466.03
CARD01597,CUST02957,ST07999,Gold,2024-02-22,446.69
CARD01598,CUST04964,ST02314,Membership,2023-07-15,24.88
CARD01599,CUST07499,ST04702,Membership,2024-06-14,129.39
CARD01600,CUST05474,ST01618,Membership,2023-01-23,300.4
CARD01601,CUST05178,ST05441,Silver,2024-12-11,49.9
CARD01602,CUST07670,ST02756,Silver,2022-12-31,453.38
CARD01603,CUST08057,ST09753,Silver,2024-10-16,167.01
CARD01604,CUST07494,ST02689,Gold,2024-04-16,318.58
CARD01605,CUST03263,ST09285,Membership,2023-12-22,138.99
CARD01606,CUST06154,ST01212,Membership,2024-08-16,379.75
CARD01607,CUST04054,ST08479,Membership,2023-07-22,295.7
CARD01608,CUST08046,ST02687,Silver,2024-09-24,380.95
CARD01609,CUST05468,ST08946,Silver,2023-11-07,10.17
CARD01610,CUST07457,ST04223,Gold,2023-06-03,65.73
CARD01611,CUST03875,ST05355,Membership,2023-04-11,337.38
CARD01612,CUST06016,ST02964,Silver,2024-11-23,12.01
CARD01613,CUST00663,ST04150,Gold,2024-11-26,408.7
CARD01614,CUST01224,ST01919,Gold,2024-08-14,26.63
CARD01615,CUST07427,ST02650,Gold,2023-08-03,196.29
CARD01616,CUST09491,ST06362,Membership,2023-02-07,425.59
CARD01617,CUST07413,ST04988,Membership,2023-09-19,53.95
CARD01618,CUST05978,ST04810,Gold,2024-08-24,389.81
CARD01619,CUST06125,ST00457,Membership,2024-03-01,1.51
CARD01620,CUST09051,ST08335,Membership,2024-07-18,186.68
CARD01621,CUST09124,ST01842,Silver,2023-07-26,161.21
CARD01622,CUST03618,ST02990,Gold,2024-08-20,441.84
CARD01623,CUST01535,ST05282,Gold,2024-05-25,334.75
CARD01624,CUST00514,ST09751,Membership,2024-03-02,37.44
CARD01625,CUST02914,ST01701,Gold,2023-12-15,284.27
CARD01626,CUST00251,ST01790,Gold,2023-06-24,439.43
CARD01627,CUST02804,ST04064,Gold,2023-01-28,424.26
CARD01628,CUST08823,ST04033,Gold,2023-06-21,227.55
CARD01629,CUST08010,ST05860,Silver,2023-02-02,278.59
CARD01630,CUST07524,ST00063,Gold,2023-02-07,380.68
CARD01631,CUST05388,ST08215,Membership,2023-03-16,111.36
CARD01632,CUST08656,ST05479,Silver,2023-10-29,289.27
CARD01633,CUST01895,ST01441,Membership,2023-02-27,108.63
CARD01634,CUST01523,ST09097,Silver,2024-10-21,215.24
CARD01635,CUST00974,ST06321,Membership,2023-08-08,479.98
CARD01636,CUST02788,ST09147,Silver,2024-11-26,364.09
CARD01637,CUST05411,ST08832,Silver,2024-09-21,312.93
CARD01638,CUST04599,ST02484,Membership,2023-08-11,131.62
CARD01639,CUST03762,ST02025,Gold,2024-05-29,191.36
CARD01640,CUST08639,ST02294,Silver,2023-02-12,15.95
CARD01641,CUST05968,ST06920,Gold,2024-11-22,469.23
CARD01642,CUST07692,ST06346,Silver,2024-07-19,283.21
CARD01643,CUST01403,ST01082,Gold,2024-08-30,463.45
CARD01644,CUST08057,ST01940,Membership,2024-08-28,309.32
CARD01645,CUST05371,ST09934,Gold,2023-10-26,458.48
CARD01646,CUST01898,ST06136,Gold,2024-03-09,306.3
CARD01647,CUST07990,ST08566,Membership,2023-12-11,373.23
CARD01648,CUST05280,ST00362,Silver,2024-05-20,168.79
CARD01649,CUST09950,ST04687,Membership,2023-03-06,153.35
CARD01650,CUST04197,ST09982,Silver,2024-11-17,186.15
CARD01651,CUST07057,ST04514,Membership,2023-06-18,41.08
CARD01652,CUST01696,ST08518,Silver,2023-11-25,490.22
CARD01653,CUST08673,ST08174,Gold,2023-01-13,117.28
CARD01654,CUST00833,ST00789,Gold,2023-11-30,316.16
CARD01655,CUST06867,ST01049,Silver,2023-10-16,59.83
CARD01656,CUST07557,ST03538,Gold,2023-10-19,229.56
CARD01657,CUST06731,ST09080,Membership,2024-04-24,92.4
CARD01658,CUST08957,ST00873,Silver,2024-05-09,181.42
CARD01659,CUST02454,ST02666,Membership,2024-01-11,252.83
CARD01660,CUST06080,ST04426,Silver,2023-11-13,342.19
CARD01661,CUST08002,ST09926,Silver,2024-02-20,51.22
CARD01662,CUST02325,ST06020,Membership,2023-07-07,197.45
CARD01663,CUST01756,ST09751,Membership,2024-09-24,395.36
CARD01664,CUST00069,ST07562,Gold,2024-09-30,344.9
CARD01665,CUST01414,ST04665,Membership,2023-03-22,255.14
CARD01666,CUST03227,ST00854,Silver,2024-04-15,301.63
CARD01667,CUST06495,ST07034,Membership,2024-01-23,143.42
CARD01668,CUST06976,ST00958,Membership,2023-07-28,493.28
CARD01669,CUST02010,ST06116,Silver,2024-08-17,430.5
CARD01670,CUST05295,ST06456,Silver,2024-07-20,234.64
CARD01671,CUST02655,ST04902,Silver,2023-11-19,484.92
CARD01672,CUST03476,ST06230,Membership,2023-09-09,190.61
CARD01673,CUST03910,ST02766,Membership,2024-08-20,255.85
CARD01674,CUST05786,ST09530,Gold,2024-11-15,135.68
CARD01675,CUST02392,ST07151,Membership,2024-08-14,396.9
CARD01676,CUST06097,ST05613,Gold,2024-10-20,256.47
CARD01677,CUST02731,ST07394,Silver,2024-05-07,32.68
CARD01678,CUST02244,ST04426,Silver,2023-12-18,89.56
CARD01679,CUST05539,ST00959,Membership,2024-10-10,497.48
CARD01680,CUST03020,ST07812,Membership,2024-02-02,304.69
CARD01681,CUST05732,ST00968,Silver,2023-08-12,28.18
CARD01682,CUST07426,ST08083,Silver,2023-07-17,87.04
CARD01683,CUST03904,ST03845,Gold,2024-08-16,415.71
CARD01684,CUST06508,ST02133,Gold,2024-05-21,277.44
CARD01685,CUST03568,ST00197,Silver,2023-07-27,136.24
CARD01686,CUST01354,ST09175,Silver,2023-04-08,110.88
CARD01687,CUST03323,ST01432,Membership,2024-02-01,232.08
CARD01688,CUST04455,ST08492,Silver,2024-08-12,430.71
CARD01689,CUST04960,ST05621,Membership,2024-11-18,107.94
CARD01690,CUST05825,ST05483,Silver,2024-02-26,458.6
CARD01691,CUST05471,ST03837,Gold,2024-09-07,53.84
CARD01692,CUST04999,ST06744,Gold,2024-03-12,182.28
CARD01693,CUST08375,ST09424,Gold,2024-12-11,86.28
CARD01694,CUST06107,ST02020,Gold,2024-08-07,61.21
CARD01695,CUST06072,ST02085,Gold,2023-04-12,301.45
CARD01696,CUST00392,ST02607,Silver,2023-10-10,416.26
CARD01697,CUST01584,ST08729,Membership,2023-02-23,165.91
CARD01698,CUST09288,ST06995,Silver,2023-08-17,500.0
CARD01699,CUST07346,ST09527,Membership,2024-02-11,403.48
CARD01700,CUST00091,ST04247,Gold,2023-11-26,491.54
CARD01701,CUST06985,ST08046,Gold,2023-02-04,290.15
CARD01702,CUST07278,ST08166,Silver,2024-07-16,427.28
CARD01703,CUST08032,ST07952,Silver,2024-06-16,212.39
CARD01704,CUST08000,ST08268,Gold,2022-12-18,52.45
CARD01705,CUST07797,ST04865,Membership,2024-12-14,384.97
CARD01706,CUST02767,ST03535,Silver,2023-08-17,364.05
CARD01707,CUST06412,ST03599,Silver,2023-05-23,254.74
CARD01708,CUST01744,ST03447,Gold,2024-01-15,251.64
CARD01709,CUST04573,ST06156,Silver,2024-02-13,19.55
CARD01710,CUST01996,ST03120,Membership,2024-06-12,291.53
CARD01711,CUST04805,ST00197,Silver,2024-10-17,153.44
CARD01712,CUST07461,ST03170,Membership,2024-05-23,15.91
CARD01713,CUST01647,ST01261,Membership,2024-10-20,93.86
CARD01714,CUST04238,ST06440,Silver,2024-09-01,100.35
CARD01715,CUST07840,ST02991,Gold,2024-02-14,197.89
CARD01716,CUST00087,ST02415,Gold,2023-10-29,230.82
CARD01717,CUST04622,ST04688,Silver,2024-09-03,489.02
CARD01718,CUST08293,ST00114,Membership,2023-08-25,441.98
CARD01719,CUST07136,ST07247,Membership,2024-02-27,392.7
CARD01720,CUST00293,ST09558,Gold,2024-01-12,333.75
CARD01721,CUST03187,ST08108,Membership,2024-11-13,418.55
CARD01722,CUST02255,ST05346,Membership,2024-03-22,133.44
CARD01723,CUST04316,ST03382,Silver,2023-11-20,484.14
CARD01724,CUST07023,ST01776,Silver,2024-10-02,379.04
CARD01725,CUST06111,ST08368,Gold,2023-01-19,5.97
CARD01726,CUST05440,ST01547,Membership,2023-07-14,247.75
CARD01727,CUST04045,ST07017,Gold,2024-04-19,405.82
CARD01728,CUST00409,ST00553,Silver,2024-12-15,256.91
CARD01729,CUST03382,ST05670,Gold,2023-12-17,358.15
CARD01730,CUST05472,ST01275,Gold,2024-10-14,378.55
CARD01731,CUST02054,ST09430,Membership,2023-09-17,239.59
CARD01732,CUST00043,ST02464,Gold,2023-02-21,417.28
CARD01733,CUST01290,ST05612,Membership,2023-12-16,422.89
CARD01734,CUST09394,ST02984,Gold,2024-02-25,450.11
CARD01735,CUST00974,ST00634,Gold,2024-11-05,487.17
CARD01736,CUST08816,ST00258,Gold,2023-10-28,317.23
CARD01737,CUST01528,ST07127,Membership,2023-10-16,433.35
CARD01738,CUST04265,ST04307,Gold,2024-08-22,42.22
CARD01739,CUST08728,ST02669,Silver,2023-05-21,185.03
CARD01740,CUST05505,ST00259,Gold,2024-11-08,468.26
CARD01741,CUST03403,ST09139,Membership,2023-11-19,52.33
CARD01742,CUST02000,ST06830,Gold,2024-08-19,27.85
CARD01743,CUST00344,ST04960,Silver,2023-11-07,210.64
CARD01744,CUST09281,ST03215,Membership,2024-06-11,285.16
CARD01745,CUST05341,ST01847,Membership,2024-09-09,138.0
CARD01746,CUST07593,ST03294,Membership,2023-07-01,457.9
CARD01747,CUST07902,ST00825,Silver,2024-10-14,190.93
CARD01748,CUST01860,ST00559,Membership,2023-03-04,227.72
CARD01749,CUST07551,ST07665,Membership,2024-08-13,231.06
CARD01750,CUST00475,ST01183,Silver,2024-03-22,153.45
CARD01751,CUST00887,ST00524,Membership,2023-06-27,410.8
CARD01752,CUST08892,ST05338,Gold,2024-01-01,7.67
CARD01753,CUST09417,ST07205,Silver,2024-07-23,318.68
CARD01754,CUST04143,ST09745,Gold,2023-04-20,478.29
CARD01755,CUST09998,ST00974,Silver,2023-06-05,462.09
CARD01756,CUST08221,ST07733,Silver,2024-11-16,437.03
CARD01757,CUST09461,ST08439,Gold,2023-08-01,247.45
CARD01758,CUST01115,ST07603,Silver,2024-03-10,132.55
CARD01759,CUST09172,ST01322,Silver,2023-09-04,37.87
CARD01760,CUST03449,ST09981,Silver,2023-11-01,390.97
CARD01761,CUST00925,ST08881,Gold,2024-12-08,106.88
CARD01762,CUST08878,ST02731,Membership,2024-07-13,487.56
CARD01763,CUST07639,ST04822,Gold,2023-08-28,460.2
CARD01764,CUST03136,ST09528,Gold,2024-08-25,88.23
CARD01765,CUST04706,ST09353,Silver,2024-06-06,236.16
CARD01766,CUST01122,ST05594,Silver,2024-11-05,59.44
CARD01767,CUST09734,ST02901,Silver,2024-08-11,14.87
CARD01768,CUST04877,ST01671,Membership,2024-03-14,59.94
CARD01769,CUST06530,ST07464,Silver,2023-08-30,107.62
CARD01770,CUST03741,ST03680,Silver,2023-08-04,368.03
CARD01771,CUST09448,ST07320,Gold,2024-03-24,490.11
CARD01772,CUST09434,ST01645,Gold,2023-10-10,414.72
CARD01773,CUST04806,ST01277,Silver,2023-09-03,136.99
CARD01774,CUST01405,ST05368,Membership,2024-08-02,99.95
CARD01775,CUST07988,ST03408,Membership,2023-03-28,94.71
CARD01776,CUST07174,ST06399,Silver,2023-04-21,400.98
CARD01777,CUST01531,ST06350,Gold,2024-10-12,338.33
CARD01778,CUST05804,ST09549,Membership,2023-12-02,278.06
CARD01779,CUST02431,ST04875,Gold,2024-03-24,3.92
CARD01780,CUST02219,ST07955,Gold,2024-11-22,351.82
CARD01781,CUST09996,ST04546,Silver,2024-09-18,407.04
CARD01782,CUST07791,ST07022,Membership,2023-10-29,4.98
CARD01783,CUST01034,ST02209,Gold,2023-08-26,74.84
CARD01784,CUST06837,ST01961,Gold,2023-10-20,104.83
CARD01785,CUST04271,ST09181,Membership,2023-06-30,274.57
CARD01786,CUST02720,ST05036,Membership,2023-10-31,380.67
CARD01787,CUST01007,ST05883,Membership,2023-02-20,118.55
CARD01788,CUST01280,ST09542,Membership,2023-04-07,392.94
CARD01789,CUST02044,ST07075,Silver,2023-02-03,284.04
CARD01790,CUST09733,ST05471,Silver,2024-07-01,219.35
CARD01791,CUST05288,ST05782,Silver,2023-06-09,26.72
CARD01792,CUST03099,ST01241,Silver,2024-07-04,190.55
CARD01793,CUST06364,ST09950,Membership,2024-01-29,291.89
CARD01794,CUST06892,ST05328,Membership,2023-08-29,274.59
CARD01795,CUST07764,ST09785,Gold,2024-04-16,16.35
CARD01796,CUST00438,ST03169,Gold,2023-03-26,485.48
CARD01797,CUST03135,ST06639,Silver,2024-07-25,190.93
CARD01798,CUST06019,ST07140,Silver,2023-03-14,210.44
CARD01799,CUST01046,ST08059,Membership,2024-03-23,169.96
CARD01800,CUST03802,ST06734,Gold,2023-05-21,450.85
CARD01801,CUST08152,ST06118,Gold,2023-11-27,233.81
CARD01802,CUST01952,ST03030,Gold,2024-06-12,303.4
CARD01803,CUST06380,ST01687,Gold,2024-04-02,192.6
CARD01804,CUST06409,ST02759,Gold,2024-02-12,332.25
CARD01805,CUST02372,ST09781,Silver,2023-01-16,49.34
