BranchID,RegionID,BranchName,Address,BranchPhoneNumber,OpeningTime,ClosingTime,HasCarParking,HasBikeParking,DeliveryService,ManagerID
5d2d9039-033b-4f74-ab7f-8cbd16f5d870,7483,Sushi X Express - Hà Nội 80,"102 Điện Biên Phủ, Liên Chiểu, Hà Nội",0248139528,10:30,21:00,0,1,1,
7d36a543-27c8-4551-8765-b01b99522743,8983,Sushi X Premium - Hà Nội 17,"921 Nguyễn Huệ, Ngũ Hành Sơn, Hà Nội",0240466318,10:00,22:30,1,1,1,
801a44fc-cf7a-4557-89b9-7f04d6b76af3,3743,Sushi X - Hà Nội 92,"737 Phan Chu Trinh, Hải Châu, Hà Nội",0244915038,10:00,22:30,0,1,1,
fd256988-eeb1-4185-8459-65fa7aa6022b,1241,Sushi X - Hà Nội 87,"595 Lê Duẩn, Quận 1, Hà Nội",0246710552,10:30,21:00,1,1,0,
b5fc6ffe-0131-41d6-bcfa-210b26acccdd,6236,Sushi X - Hà Nội 79,"958 Lê Thánh Tôn, Cầu Giấy, Hà Nội",0241795978,11:30,22:00,0,1,0,
7eba74e6-0589-4722-a6d8-cdf4ba664189,5236,Sushi X Premium - Nha Trang 28,"631 Nguyễn Huệ, Cầu Giấy, Nha Trang",02581212242,11:30,22:00,1,1,0,
3edf906d-ca8c-4867-9d8b-b7456f8504dd,1512,Sushi X Premium - Biên Hòa 18,"735 Trần Hưng Đạo, Hai Bà Trưng, Biên Hòa",02519871677,11:00,21:30,1,1,1,
e4815088-67e6-4f04-af22-9eec2ed9a3d2,6807,Sushi X Premium - Đà Nẵng 4,"708 Lê Duẩn, Quận 1, Đà Nẵng",02360292714,10:30,22:30,0,1,1,
ab37b3b9-cabe-4029-bbd0-ed6046d15b02,2713,Sushi X - Biên Hòa 6,"230 Lê Duẩn, Quận 1, Biên Hòa",02513950332,11:30,22:30,1,1,0,
9ec9e082-7ab6-46fd-a170-b8669104fa30,7922,Sushi X Premium - Hải Phòng 98,"972 Nguyễn Huệ, Liên Chiểu, Hải Phòng",02250167214,11:00,22:00,1,1,0,
04a71a15-856b-401d-a2c1-e2da6fe440c5,2322,Sushi X - Hải Phòng 17,"285 Lê Duẩn, Hoàn Kiếm, Hải Phòng",02256757055,10:00,21:30,0,1,1,
620fb038-241e-4bec-a4d2-ec10b692b8a9,997,Sushi X Premium - Đà Nẵng 53,"432 Lê Thánh Tôn, Hai Bà Trưng, Đà Nẵng",02363181942,11:00,22:00,0,1,0,
54f2e955-23ba-4081-a174-ddff57d973b5,8993,Sushi X Premium - Huế 15,"785 Lê Thánh Tôn, Quận 2, Huế",02345904353,11:00,22:00,1,1,0,
c99839fd-b456-4e5e-8ffa-3e9a1d7e1a3f,4825,Sushi X Express - TP.HCM 59,"183 Hai Bà Trưng, Quận 2, TP.HCM",0280537997,11:00,21:00,0,1,1,
d0284af6-8683-43c4-8e46-ec8977d24ba1,1194,Sushi X Premium - Đà Nẵng 35,"797 Nguyễn Huệ, Sơn Trà, Đà Nẵng",02369256378,11:30,21:30,1,1,1,
7fe402b4-2581-4261-be98-8dd0106407c6,4632,Sushi X Premium - Đà Nẵng 34,"466 Nguyễn Huệ, Hải Châu, Đà Nẵng",02368878476,11:30,21:00,1,1,1,
ed5e4ed1-6cf1-4f82-976b-e66872ee9278,8049,Sushi X - Nha Trang 15,"232 Trần Hưng Đạo, Quận 2, Nha Trang",02585782849,10:00,21:00,1,1,0,
ac981288-85ac-4422-b5c5-38473c08742b,8946,Sushi X Express - Hà Nội 28,"238 Trần Hưng Đạo, Liên Chiểu, Hà Nội",0241256505,11:00,22:00,1,1,0,
d1994429-6fcd-4a73-aa4c-45c2d9486ede,503,Sushi X - Hà Nội 9,"957 Lê Lợi, Quận 3, Hà Nội",0240067531,10:30,22:00,1,1,1,
ce03d18f-8463-4dff-97e4-e0f81b1821a1,2247,Sushi X Premium - TP.HCM 86,"664 Lý Thái Tổ, Quận 1, TP.HCM",0289033684,10:30,21:00,0,1,1,
9b0691c9-404e-4d75-bb5b-7c35ef628c0d,529,Sushi X Express - Biên Hòa 95,"475 Lý Thái Tổ, Liên Chiểu, Biên Hòa",02511016062,10:30,21:00,1,1,1,
da9565e2-048c-4a81-93d5-261b49940031,4915,Sushi X Premium - Huế 17,"452 Nguyễn Du, Liên Chiểu, Huế",02340949144,11:30,22:00,1,1,0,
3fb88772-dcbe-4aff-bbb5-2a144180f381,4604,Sushi X Express - Đà Nẵng 9,"921 Hai Bà Trưng, Liên Chiểu, Đà Nẵng",02367915260,10:00,21:00,0,1,1,
d9c2192f-e489-41a4-9e80-0dde58f10d3e,4640,Sushi X Express - Đà Nẵng 91,"224 Nguyễn Huệ, Liên Chiểu, Đà Nẵng",02366665571,11:30,21:00,1,1,1,
a2dbfa95-de2b-49f6-b348-42eac34ef173,6407,Sushi X Express - Nha Trang 26,"179 Phan Chu Trinh, Quận 1, Nha Trang",02589024144,11:30,22:00,0,1,1,
5bc73238-bcfd-495c-89a6-9356093c10bc,3148,Sushi X Premium - Biên Hòa 16,"571 Hai Bà Trưng, Liên Chiểu, Biên Hòa",02512284139,11:30,21:00,0,1,0,
017d1d7f-c5a3-4878-8d03-b1a59ec522d5,6178,Sushi X Express - Đà Nẵng 96,"343 Lê Duẩn, Cầu Giấy, Đà Nẵng",02364576248,11:00,21:30,0,1,0,
79f5a1d5-5160-4208-9d48-4862eae59df1,5233,Sushi X Express - Đà Nẵng 84,"527 Lê Duẩn, Cầu Giấy, Đà Nẵng",02361098453,11:30,21:30,0,1,0,
bf9a893b-ce82-4b7d-9de9-ac277b5b2bd7,4776,Sushi X - Huế 14,"318 Trần Hưng Đạo, Liên Chiểu, Huế",02343283608,11:00,21:30,1,1,0,
858db8e2-94a3-4cd7-983c-e9e9e341e59d,5502,Sushi X - Đà Nẵng 36,"563 Lý Thái Tổ, Hải Châu, Đà Nẵng",02364457889,10:30,22:30,0,1,0,
942d721e-3874-4acc-b8ea-9963836b14c4,5989,Sushi X - TP.HCM 36,"694 Lê Duẩn, Cầu Giấy, TP.HCM",0284996867,11:30,21:00,0,1,0,
3eb97977-9a5d-4411-af57-406e064d510f,6529,Sushi X Premium - Huế 56,"615 Trần Hưng Đạo, Hoàn Kiếm, Huế",02340812990,11:30,21:00,0,1,1,
5ac52696-2b59-4284-9f82-ca228905a357,8083,Sushi X Express - Huế 83,"89 Nguyễn Du, Sơn Trà, Huế",02346154262,10:00,22:00,1,1,1,
84d1312f-35d3-493b-9f5b-aac48160ce58,8648,Sushi X - Nha Trang 20,"72 Hai Bà Trưng, Hải Châu, Nha Trang",02588856017,10:00,22:00,1,1,1,
1baa10cd-f070-494c-8671-8d9483f64655,7241,Sushi X Express - Cần Thơ 15,"953 Lê Thánh Tôn, Thanh Khê, Cần Thơ",02924650023,11:00,22:00,1,1,1,
9be6f569-94ff-44b0-830e-314b357d6025,4877,Sushi X Express - Biên Hòa 90,"664 Trần Hưng Đạo, Quận 2, Biên Hòa",02512869735,10:30,22:00,0,1,1,
e5783811-8be7-47d1-8e61-131e4fe911c4,9711,Sushi X Premium - Nha Trang 20,"371 Lý Thái Tổ, Sơn Trà, Nha Trang",02585418558,11:00,22:00,1,1,0,
5898e917-b2dc-403b-96d5-491702433b1e,697,Sushi X - Hải Phòng 76,"454 Lê Thánh Tôn, Hải Châu, Hải Phòng",02251913986,11:00,21:30,1,1,0,
0356ee2a-dc32-40e2-87d8-e8914eec3d0c,2917,Sushi X - Hải Phòng 10,"895 Lê Thánh Tôn, Quận 3, Hải Phòng",02254467227,10:30,21:00,1,1,0,
4723b387-a502-4814-9a57-7a753d43df37,8180,Sushi X Express - Hà Nội 48,"151 Điện Biên Phủ, Liên Chiểu, Hà Nội",0242058761,10:30,22:00,0,1,1,
f4b76b28-a5ee-48b6-ba60-a3192561d5ce,6514,Sushi X Premium - Đà Nẵng 75,"712 Phan Chu Trinh, Quận 2, Đà Nẵng",02364158306,10:00,21:30,0,1,1,
bda4dec3-6ed5-4d00-a8ec-874ec4697eb9,705,Sushi X - Hải Phòng 39,"717 Nguyễn Du, Cầu Giấy, Hải Phòng",02254710288,10:30,22:00,0,1,0,
e90433fc-e379-4c58-9144-bfbe9868418e,6379,Sushi X - Hải Phòng 32,"449 Lê Duẩn, Hoàn Kiếm, Hải Phòng",02253175416,10:30,22:30,0,1,0,
ffb707ec-e976-460b-8b85-f7f2e8d6675b,2694,Sushi X Express - TP.HCM 50,"679 Lê Duẩn, Hoàn Kiếm, TP.HCM",0283983191,11:00,21:00,0,1,0,
efa0d46c-6a3e-4153-87b8-fa046d419f24,4061,Sushi X Premium - Biên Hòa 27,"653 Hai Bà Trưng, Quận 1, Biên Hòa",02512233058,10:30,21:30,0,1,0,
1d021f4f-1409-48c8-a921-1e1d1644f1e0,3426,Sushi X Premium - Đà Nẵng 21,"544 Lê Lợi, Hoàn Kiếm, Đà Nẵng",02360557721,11:30,22:30,1,1,0,
a858345d-8bff-444e-b7d5-92f9ff8c5950,7108,Sushi X - Hà Nội 71,"206 Lê Lợi, Cầu Giấy, Hà Nội",0245308774,10:00,21:00,0,1,0,
0e2c586c-d35f-4d11-9f2b-ac2c7d197eb7,69,Sushi X Premium - Hải Phòng 19,"250 Lê Duẩn, Hải Châu, Hải Phòng",02251042082,11:30,22:30,0,1,0,
368b85be-9a46-4814-b256-d6a3c20870c4,3315,Sushi X Premium - Cần Thơ 66,"254 Lê Lợi, Hai Bà Trưng, Cần Thơ",02922523575,11:00,22:00,1,1,0,
0217c30e-3237-465d-919b-05f7d7bb6185,9122,Sushi X Express - Hà Nội 78,"161 Nguyễn Du, Hải Châu, Hà Nội",0249292485,10:00,21:00,1,1,1,
21d57e9c-f592-4024-baa8-1f6c9d8022c2,9850,Sushi X Express - Đà Nẵng 29,"824 Hai Bà Trưng, Liên Chiểu, Đà Nẵng",02365087670,10:00,21:00,0,1,1,
eecf069a-cfe1-430a-a64e-f933e6539c14,9217,Sushi X - Nha Trang 52,"428 Nguyễn Huệ, Hai Bà Trưng, Nha Trang",02581587229,11:30,21:30,0,1,0,
11870fc9-4263-4983-a7be-e73ab63976bf,7114,Sushi X Express - Nha Trang 45,"563 Nguyễn Du, Quận 3, Nha Trang",02583966126,10:30,21:30,0,1,0,
de221d18-2c2f-4cf6-a582-bac478beb855,704,Sushi X Express - Hà Nội 84,"871 Lê Thánh Tôn, Ngũ Hành Sơn, Hà Nội",0243158793,10:00,22:30,1,1,1,
1838e9aa-0390-4f1b-b51b-1ee7bd1db81d,3915,Sushi X - Hà Nội 14,"833 Nguyễn Du, Hai Bà Trưng, Hà Nội",0246713009,11:00,22:30,0,1,0,
1cec6f2c-95c0-44bd-8cca-3ae8b84ca1a2,1292,Sushi X Premium - Huế 75,"114 Nguyễn Du, Sơn Trà, Huế",02343212747,11:00,22:30,1,1,1,
770e3302-2f56-423b-98da-62926353ae22,6206,Sushi X Premium - TP.HCM 19,"195 Trần Hưng Đạo, Ngũ Hành Sơn, TP.HCM",0281636213,10:00,22:30,1,1,0,
709adb51-e0e7-4fa8-b2e9-ea88dce6ca94,9716,Sushi X - Đà Nẵng 86,"852 Lê Thánh Tôn, Cầu Giấy, Đà Nẵng",02362518867,11:00,22:30,0,1,1,
a1f83747-5649-450c-a61c-16326350c5c1,6887,Sushi X Premium - Cần Thơ 37,"967 Nguyễn Du, Sơn Trà, Cần Thơ",02925542359,11:00,21:30,1,1,0,
8d0cc850-eb4d-46aa-bcef-1771ec387599,6885,Sushi X Express - Nha Trang 83,"775 Nguyễn Huệ, Hai Bà Trưng, Nha Trang",02582859333,11:30,21:00,0,1,0,
ca7a18a9-0020-4e1f-8a48-4e71564a5730,3223,Sushi X Express - Biên Hòa 49,"498 Lê Lợi, Sơn Trà, Biên Hòa",02512146919,10:30,22:00,0,1,0,
cc21c0d5-7d51-474f-a367-c764632f4c82,4624,Sushi X - Nha Trang 33,"175 Hai Bà Trưng, Hai Bà Trưng, Nha Trang",02586476788,10:00,22:00,0,1,1,
aa74ad60-e6b3-4982-a7c6-3ccbbcac2554,9500,Sushi X Express - Cần Thơ 96,"770 Lê Thánh Tôn, Hai Bà Trưng, Cần Thơ",02928470604,11:30,21:00,0,1,1,
13823ff2-e179-4a5b-96f6-7f00c05da5cb,6101,Sushi X Premium - Huế 16,"987 Nguyễn Du, Sơn Trà, Huế",02345617678,11:00,22:00,0,1,0,
eba25e29-7b65-4c4a-997b-0c26e0bef535,4479,Sushi X - Hà Nội 38,"135 Lý Thái Tổ, Quận 3, Hà Nội",0248362840,11:30,22:00,0,1,1,
f41c2861-578a-4cb1-a5b6-3189aa779112,2950,Sushi X - Nha Trang 93,"745 Hai Bà Trưng, Quận 3, Nha Trang",02586664111,11:00,22:00,1,1,1,
3f61f66f-0cd9-4a35-93ed-496c8a1e1639,9895,Sushi X Premium - Nha Trang 22,"765 Nguyễn Du, Sơn Trà, Nha Trang",02585584379,11:00,21:30,1,1,0,
843c631d-abba-4e76-b380-c6b7530746a9,6128,Sushi X Express - Đà Nẵng 93,"902 Lê Thánh Tôn, Quận 3, Đà Nẵng",02368740103,10:30,22:30,1,1,0,
e907f127-36eb-43ee-bad9-a8bf5618538a,4891,Sushi X - Huế 38,"832 Lý Thái Tổ, Sơn Trà, Huế",02340228778,11:00,21:00,0,1,1,
27664f8e-6f6b-4fac-b201-531660bcd60b,8326,Sushi X Premium - Hải Phòng 85,"301 Hai Bà Trưng, Sơn Trà, Hải Phòng",02259153253,11:30,22:00,0,1,0,
80c39f73-7521-4810-b560-1417f9242441,5559,Sushi X - Huế 93,"194 Nguyễn Du, Quận 1, Huế",02341378695,11:00,22:30,0,1,1,
1db37578-7eac-402b-b114-21eefead12c0,9569,Sushi X Express - Biên Hòa 5,"390 Phan Chu Trinh, Cầu Giấy, Biên Hòa",02517137572,10:00,21:00,0,1,0,
5a0b6bc4-686b-40e0-ad74-6163d9864531,5632,Sushi X - Hải Phòng 19,"650 Lê Duẩn, Sơn Trà, Hải Phòng",02258704594,11:00,22:00,0,1,0,
d6a98080-5f9a-4e56-933b-5604e90ad1d5,4534,Sushi X Express - Nha Trang 10,"348 Nguyễn Huệ, Sơn Trà, Nha Trang",02589848002,11:30,21:00,1,1,1,
92c1c14b-9e25-492e-b3ed-9fd408aeebbd,9741,Sushi X Express - Hải Phòng 21,"82 Nguyễn Du, Quận 3, Hải Phòng",02253908481,11:00,21:30,1,1,1,
ee7b0a70-3e85-40f1-afee-f82e9301f01c,1543,Sushi X - Đà Nẵng 65,"592 Trần Hưng Đạo, Sơn Trà, Đà Nẵng",02363467870,11:30,22:30,0,1,1,
02d192ef-6328-4e99-95d7-9fc84d355867,7991,Sushi X Express - Hải Phòng 55,"361 Lý Thái Tổ, Hải Châu, Hải Phòng",02259644383,11:30,21:00,1,1,0,
d2b66c93-c7de-4775-bc4e-404f98140728,2014,Sushi X Premium - Huế 87,"922 Trần Hưng Đạo, Hải Châu, Huế",02345996916,11:00,21:30,1,1,1,
58ea8184-76d1-4657-9ed2-a30f9739a6d7,4172,Sushi X - Cần Thơ 77,"188 Hai Bà Trưng, Hải Châu, Cần Thơ",02929684712,11:00,21:30,1,1,0,
e0e908f1-507f-46fe-9a6c-5200bc5dfe51,2758,Sushi X Express - Biên Hòa 25,"71 Lý Thái Tổ, Sơn Trà, Biên Hòa",02510939941,11:00,21:30,1,1,1,
18a31253-a21f-4f80-8176-abaa609aa80b,5782,Sushi X Express - Nha Trang 99,"994 Lý Thái Tổ, Hai Bà Trưng, Nha Trang",02588155673,11:00,21:30,0,1,1,
ecbb4672-4857-4c18-990c-50d9fd08b148,1232,Sushi X - Đà Nẵng 56,"911 Điện Biên Phủ, Hải Châu, Đà Nẵng",02366929748,10:30,21:30,0,1,1,
d3c7c85f-7f6e-49d3-ad14-1eb36ac276bb,4914,Sushi X Express - Hải Phòng 25,"543 Phan Chu Trinh, Liên Chiểu, Hải Phòng",02257175714,11:00,22:30,0,1,0,
4dc07a0f-282e-473b-89bd-0f92623c5b6e,5779,Sushi X - TP.HCM 52,"361 Nguyễn Du, Ngũ Hành Sơn, TP.HCM",0286079615,10:30,21:30,1,1,1,
e0c019a2-f68b-4195-be6d-f68956fed17d,9466,Sushi X - Hà Nội 61,"340 Lý Thái Tổ, Thanh Khê, Hà Nội",0247154486,11:00,21:00,0,1,1,
1a838054-cf40-41cc-8e0f-c6deb5d448e1,371,Sushi X Express - Nha Trang 52,"303 Nguyễn Huệ, Ngũ Hành Sơn, Nha Trang",02588848608,10:30,22:00,0,1,0,
7581c3b2-44d1-4c6f-90e4-ebbee09ca754,2510,Sushi X Premium - Đà Nẵng 74,"307 Nguyễn Huệ, Ngũ Hành Sơn, Đà Nẵng",02364489202,10:00,21:30,1,1,1,
1f00c184-2bf6-4ad2-86e2-5cff573b0130,9635,Sushi X Premium - Nha Trang 21,"881 Điện Biên Phủ, Quận 1, Nha Trang",02586066429,11:30,21:00,1,1,1,
553583cc-e2fa-43b5-86e7-b0eca6e3a9da,6796,Sushi X Premium - Nha Trang 3,"666 Hai Bà Trưng, Hải Châu, Nha Trang",02583498975,11:00,21:30,1,1,1,
cad11eae-6f80-4529-85eb-8dbdcea42f87,8426,Sushi X Premium - Đà Nẵng 80,"320 Trần Hưng Đạo, Sơn Trà, Đà Nẵng",02369236048,10:30,21:30,1,1,1,
0e6a5e6d-832c-4ef9-b99b-556e106fcd5a,1582,Sushi X Premium - TP.HCM 58,"718 Lý Thái Tổ, Quận 1, TP.HCM",0281143419,11:00,22:30,0,1,0,
2e069959-d73b-4fcc-b0c1-5434eafbf1d3,3904,Sushi X Express - Nha Trang 53,"236 Nguyễn Du, Ngũ Hành Sơn, Nha Trang",02585314462,10:30,22:00,1,1,1,
a166573b-4589-403e-a687-192facc5b499,3613,Sushi X Express - Hà Nội 74,"395 Lê Duẩn, Quận 1, Hà Nội",0244252824,10:00,22:00,1,1,1,
82aceaa8-3a53-4102-8e3c-39e112165291,9607,Sushi X Premium - Nha Trang 69,"234 Nguyễn Du, Quận 2, Nha Trang",02583718552,11:30,22:30,1,1,0,
8d438529-48e1-4343-9945-f7dee7d34f5f,5695,Sushi X - Hà Nội 69,"115 Lê Duẩn, Thanh Khê, Hà Nội",0246562808,10:00,21:30,0,1,0,
13637909-d992-4990-870c-a8114de3c70e,8806,Sushi X - TP.HCM 90,"956 Lê Thánh Tôn, Sơn Trà, TP.HCM",0288955191,10:30,22:30,0,1,0,
7e71d3b5-1552-42e7-b4ef-d8b500f79bcc,7864,Sushi X Express - Huế 4,"898 Lê Thánh Tôn, Hải Châu, Huế",02342995110,11:00,22:00,0,1,1,
a12cb2bb-cbc0-47f6-9c72-f0b342459cf5,3477,Sushi X Express - Cần Thơ 18,"893 Lý Thái Tổ, Thanh Khê, Cần Thơ",02921052130,11:00,21:00,1,1,1,
a051ab61-3b5b-4f53-bdc4-0ba3c9ba8592,903,Sushi X - Nha Trang 72,"918 Lê Duẩn, Quận 2, Nha Trang",02589802499,11:30,22:30,1,1,1,
d3e2878f-1dc8-4ae2-8633-e81d1f685382,7362,Sushi X Premium - Cần Thơ 89,"974 Lý Thái Tổ, Hải Châu, Cần Thơ",02928564636,10:00,22:00,0,1,0,
c0c36ac8-5c1a-4c45-a5a6-d968dac75acd,7312,Sushi X - Biên Hòa 84,"46 Hai Bà Trưng, Cầu Giấy, Biên Hòa",02516933324,10:00,22:00,0,1,0,
28a69e8b-5f9b-464e-837e-fa7796dac838,2220,Sushi X - Hải Phòng 42,"567 Lê Lợi, Quận 2, Hải Phòng",02258673627,10:30,21:30,1,1,1,
b84dba28-3542-467c-bc18-42ff3b3ac880,4531,Sushi X Express - Hải Phòng 10,"443 Điện Biên Phủ, Quận 3, Hải Phòng",02251777555,10:00,21:00,1,1,0,
7b978463-a654-4a1e-81ee-9f0922276963,3921,Sushi X Premium - Hải Phòng 95,"780 Điện Biên Phủ, Hoàn Kiếm, Hải Phòng",02259859687,11:30,22:00,0,1,0,
c60b119a-8770-45e5-85e1-5ad45674ef32,8907,Sushi X Express - Hải Phòng 57,"710 Nguyễn Huệ, Quận 2, Hải Phòng",02257213870,11:30,21:30,0,1,1,
f69c9e0b-f78b-4865-94ff-cb4662d1dc24,9628,Sushi X - TP.HCM 58,"717 Trần Hưng Đạo, Thanh Khê, TP.HCM",0281493381,11:00,22:00,1,1,1,
327c82a0-5510-490c-94b3-3c67c1dd4b29,4066,Sushi X - Đà Nẵng 99,"743 Lý Thái Tổ, Quận 3, Đà Nẵng",02366098919,11:30,22:00,0,1,0,
a24a5f10-9153-4e73-8823-ca5e7b2159bf,7818,Sushi X Premium - Nha Trang 85,"247 Điện Biên Phủ, Hai Bà Trưng, Nha Trang",02581322782,11:30,22:30,1,1,0,
7bb8a3aa-b06b-4f40-905f-02206c791b32,5715,Sushi X Express - Đà Nẵng 98,"178 Hai Bà Trưng, Sơn Trà, Đà Nẵng",02363139709,10:30,22:00,0,1,0,
31346ca1-b27a-4acc-a247-372011eda4f4,3236,Sushi X Premium - Biên Hòa 70,"191 Lê Thánh Tôn, Sơn Trà, Biên Hòa",02516694594,11:30,22:00,0,1,1,
b04ea7b7-95dd-4d99-ab86-e96f30a13829,6706,Sushi X Express - Huế 27,"452 Nguyễn Du, Hải Châu, Huế",02345998395,10:30,21:00,1,1,0,
a6cd1fb9-429d-4204-919c-f7ebc2587941,5668,Sushi X - TP.HCM 10,"291 Hai Bà Trưng, Quận 3, TP.HCM",0289137965,11:00,22:30,1,1,0,
c1562c2a-e54f-4d9d-aab0-5056eb01ac36,3076,Sushi X Express - Nha Trang 5,"964 Nguyễn Huệ, Quận 1, Nha Trang",02585367897,11:00,22:00,0,1,1,
91532bb8-cda6-4a29-addc-1e932f19847c,6363,Sushi X Express - Cần Thơ 95,"791 Lê Lợi, Sơn Trà, Cần Thơ",02920703339,11:00,21:30,1,1,0,
93a4262c-9466-4c4d-8eaf-bdc7c6282587,7537,Sushi X Express - Huế 68,"551 Lê Duẩn, Quận 2, Huế",02346513492,11:30,22:30,0,1,0,
6b338a04-a614-48f8-a2cb-548c0f9c92f2,1558,Sushi X Express - Biên Hòa 10,"574 Lý Thái Tổ, Hoàn Kiếm, Biên Hòa",02511378738,10:30,21:00,1,1,1,
a3013496-e153-4af4-8682-2e4d9667986a,8220,Sushi X - TP.HCM 45,"503 Điện Biên Phủ, Quận 2, TP.HCM",0289132234,10:30,22:00,0,1,0,
a0aef44f-c554-475e-b569-9444aa1f67e6,7577,Sushi X Premium - Đà Nẵng 70,"631 Trần Hưng Đạo, Sơn Trà, Đà Nẵng",02363161548,10:30,22:30,0,1,1,
6c38516d-1edc-496e-a8ba-56da1f709152,7348,Sushi X Express - Hải Phòng 82,"948 Nguyễn Du, Quận 2, Hải Phòng",02251754901,10:00,22:30,1,1,0,
8a0ff760-dd38-47ee-bbe3-ca162caa57c4,1040,Sushi X - Hà Nội 66,"546 Phan Chu Trinh, Hoàn Kiếm, Hà Nội",0242676183,11:30,22:30,0,1,1,
986f50e7-5ca8-44cc-af7a-29f73448cc8a,8246,Sushi X - Đà Nẵng 57,"51 Lê Lợi, Sơn Trà, Đà Nẵng",02369667342,11:30,21:30,1,1,0,
9cb24e48-1913-4739-bdca-1fbf9abe40e2,5056,Sushi X Premium - Biên Hòa 81,"566 Điện Biên Phủ, Hoàn Kiếm, Biên Hòa",02511109823,10:00,21:00,1,1,0,
c1258021-bcc8-4906-afd2-d8f3ceb14aba,5387,Sushi X - Nha Trang 80,"432 Nguyễn Du, Hải Châu, Nha Trang",02589221438,11:00,21:00,0,1,1,
a0af54ed-ce5c-44ea-a627-adf5659f6a23,6164,Sushi X Premium - Cần Thơ 57,"246 Hai Bà Trưng, Ngũ Hành Sơn, Cần Thơ",02928141332,10:30,22:30,0,1,0,
843dda12-5f65-499b-9fc1-963db92e8fa5,9725,Sushi X Express - Hải Phòng 27,"656 Lê Lợi, Quận 1, Hải Phòng",02251250043,10:00,21:00,0,1,0,
c2daa4a3-56c3-42cf-bcc7-5642b7fd85f8,8348,Sushi X Express - Nha Trang 37,"136 Nguyễn Huệ, Hai Bà Trưng, Nha Trang",02587083313,11:00,22:30,1,1,1,
595761f4-46c2-4f51-b0d2-4956d57d2f19,9821,Sushi X - Đà Nẵng 83,"733 Hai Bà Trưng, Liên Chiểu, Đà Nẵng",02366368581,10:30,21:30,1,1,0,
6b9e1309-4a8c-47f5-8b53-21297d79600e,5767,Sushi X Express - TP.HCM 47,"918 Nguyễn Huệ, Hải Châu, TP.HCM",0280420270,10:00,21:00,1,1,0,
25412536-dab2-418b-b657-317a1a9a3a90,6496,Sushi X Premium - Hà Nội 46,"704 Nguyễn Du, Liên Chiểu, Hà Nội",0242770936,10:30,21:00,0,1,0,
e76ccc40-3bc5-4de6-929c-b8750dd244c6,6880,Sushi X Premium - Nha Trang 56,"781 Trần Hưng Đạo, Hải Châu, Nha Trang",02587194049,10:00,22:30,0,1,1,
bd6c165f-0221-4803-949f-eaadb351ef3e,1763,Sushi X Premium - Hà Nội 42,"456 Nguyễn Du, Thanh Khê, Hà Nội",0240467791,11:00,22:30,1,1,1,
8c9327f5-8db2-4b30-beb9-eb08847cfc98,2595,Sushi X Premium - TP.HCM 9,"255 Nguyễn Du, Cầu Giấy, TP.HCM",0288906960,10:30,22:30,0,1,0,
707e22f5-0600-42cb-80eb-19440f716323,8423,Sushi X - Cần Thơ 40,"756 Nguyễn Huệ, Hải Châu, Cần Thơ",02921868432,10:00,22:30,1,1,1,
ac837e98-5e0d-49e5-9eb9-d3c37441da49,5227,Sushi X Premium - Biên Hòa 69,"802 Lê Duẩn, Hoàn Kiếm, Biên Hòa",02512463049,11:30,21:00,0,1,0,
b620b698-399c-4177-9337-f2fb3e1d01b2,9089,Sushi X - Hải Phòng 46,"503 Phan Chu Trinh, Liên Chiểu, Hải Phòng",02253162729,10:00,22:00,1,1,0,
42c1d916-7b3a-4d57-9db2-29a6ea57fa2e,319,Sushi X Express - Hải Phòng 95,"258 Hai Bà Trưng, Thanh Khê, Hải Phòng",02256972695,10:00,22:00,1,1,1,
2c372f15-44c5-4a84-bc35-9f13c94a6513,6460,Sushi X Premium - Đà Nẵng 19,"284 Nguyễn Du, Ngũ Hành Sơn, Đà Nẵng",02362633776,11:00,21:00,1,1,1,
ac6faf20-3373-4ac3-ad16-ad8f3d099b9c,8870,Sushi X - Huế 36,"683 Lê Lợi, Quận 2, Huế",02349923690,10:00,22:30,1,1,0,
c50018d7-6148-4561-a6ff-ba470ce156e2,680,Sushi X Express - Nha Trang 64,"20 Nguyễn Huệ, Hải Châu, Nha Trang",02582632610,11:30,22:00,0,1,1,
264a7a17-0491-4298-9a57-4a866eb5556f,7572,Sushi X Express - Huế 31,"160 Lý Thái Tổ, Sơn Trà, Huế",02341327851,11:30,21:00,1,1,1,
fa29a61c-dd32-498b-9d66-099725e0b6f3,4558,Sushi X Premium - TP.HCM 60,"925 Phan Chu Trinh, Quận 1, TP.HCM",0280796621,11:30,22:00,0,1,1,
cda378db-a069-4594-8381-6f7375588621,4063,Sushi X Premium - Đà Nẵng 77,"684 Lê Duẩn, Quận 2, Đà Nẵng",02368789939,11:30,22:00,1,1,1,
e8e3dc16-0ca8-4754-b4e8-005722824ae2,9649,Sushi X Premium - Đà Nẵng 14,"224 Điện Biên Phủ, Thanh Khê, Đà Nẵng",02363591439,10:00,22:30,1,1,1,
93923b6a-8fe3-4d89-a5a4-0353a5c2edd0,8842,Sushi X - Huế 53,"132 Lê Lợi, Sơn Trà, Huế",02344267307,11:30,22:00,0,1,0,
2d87af64-ebfb-4bf6-b3bf-c4c54f3f3535,6690,Sushi X Premium - TP.HCM 98,"26 Lê Lợi, Ngũ Hành Sơn, TP.HCM",0281473071,10:30,21:30,1,1,0,
