RegionID,RegionName
2649,Tây Nam Phường 574
2650,Miền Nam Vùng 603
2651,Tây Bắc Thành phố 118
2652,Tây Phường 266
2653,Nam Huyện 756
2654,Đông Vùng 566
2655,Nam Phía 616
2656,Miền Nam Thành phố 300
2657,Tây Nam Xã 14
2658,Tây Nam Huyện 165
2659,Đông Bắc Quận 21
2660,Tây Vùng 830
2661,Miền Nam Vùng 590
2662,Trung Tâm Phường 21
2663,Tây Bắc Địa phận 234
2664,Tây Nam Vùng 41
2665,Miền Trung Huyện 574
2666,Bắc Phía 885
2667,Nam Khu vực 483
2668,Bắc Khu 39
2669,Đông Khu 104
2670,Tây Bắc Phường 785
2671,Tây Nam Vùng 868
2672,Bắc Khu 763
2673,Trung Tâm Phía 557
2674,Miền Trung Vùng 782
2675,Bắc Địa phận 2
2676,Đông Bắc Khu 134
2677,Đông Nam Phường 735
2678,Tây Bắc Vùng 578
2679,Tây Phía 531
2680,Đông Khu 780
2681,Tây Bắc Quận 593
2682,Miền Trung Khu vực 443
2683,Miền Bắc Phía 909
2684,Miền Nam Phía 647
2685,Miền Nam Thành phố 243
2686,Đông Nam Thành phố 377
2687,Tây Phường 42
2688,Bắc Vùng 392
2689,Đông Bắc Địa phận 603
2690,Tây Nam Địa phận 855
2691,Đông Nam Khu 570
2692,Miền Bắc Phía 259
2693,Miền Bắc Huyện 996
2694,Đông Bắc Khu vực 383
2695,Đông Quận 633
2696,Miền Nam Xã 489
2697,Miền Trung Phía 934
2698,Trung Tâm Địa phận 771
2699,Đông Nam Phía 700
2700,Nam Thành phố 234
2701,Đông Phía 461
2702,Đông Nam Khu vực 696
2703,Đông Bắc Phía 597
2704,Đông Phường 826
2705,Đông Nam Địa phận 974
2706,Đông Bắc Vùng 767
2707,Miền Nam Vùng 343
2708,Tây Bắc Vùng 902
2709,Tây Nam Phường 325
2710,Bắc Thành phố 123
2711,Đông Bắc Thành phố 636
2712,Tây Nam Xã 762
2713,Đông Nam Địa phận 680
2714,Miền Bắc Xã 166
2715,Miền Bắc Khu 497
2716,Nam Xã 223
2717,Đông Bắc Khu 483
2718,Đông Thành phố 251
2719,Đông Bắc Thành phố 689
2720,Nam Quận 969
2721,Tây Thành phố 860
2722,Đông Khu vực 327
2723,Miền Trung Xã 675
2724,Nam Vùng 806
2725,Đông Phường 997
2726,Miền Trung Xã 707
2727,Miền Bắc Huyện 471
2728,Trung Tâm Quận 209
2729,Tây Vùng 50
2730,Miền Nam Phía 565
2731,Nam Địa phận 330
2732,Miền Trung Huyện 998
2733,Đông Bắc Huyện 118
2734,Đông Bắc Khu vực 169
2735,Miền Nam Quận 964
2736,Nam Phường 90
2737,Bắc Vùng 736
2738,Miền Nam Phường 978
2739,Đông Nam Vùng 836
2740,Tây Nam Vùng 401
2741,Đông Nam Phường 62
2742,Tây Khu vực 340
2743,Miền Bắc Khu vực 476
2744,Bắc Phường 728
2745,Đông Quận 108
2746,Đông Bắc Địa phận 109
2747,Đông Bắc Phường 323
2748,Miền Nam Địa phận 107
2749,Miền Bắc Quận 706
2750,Đông Nam Xã 160
2751,Tây Bắc Huyện 906
2752,Đông Bắc Khu vực 597
2753,Miền Trung Vùng 703
2754,Miền Trung Phường 776
2755,Bắc Quận 453
2756,Trung Tâm Phường 45
2757,Trung Tâm Thành phố 484
2758,Miền Trung Khu 571
2759,Miền Bắc Phường 50
2760,Nam Thành phố 310
2761,Đông Nam Khu vực 940
2762,Miền Trung Vùng 483
2763,Tây Bắc Phía 418
2764,Nam Khu vực 954
2765,Tây Nam Khu vực 650
2766,Miền Nam Vùng 107
2767,Đông Bắc Xã 941
2768,Đông Nam Phía 56
2769,Bắc Thành phố 498
2770,Nam Phường 947
2771,Trung Tâm Vùng 2
2772,Đông Địa phận 600
2773,Miền Nam Khu vực 568
2774,Miền Bắc Khu 350
2775,Trung Tâm Huyện 410
2776,Miền Bắc Huyện 303
2777,Miền Nam Huyện 317
2778,Tây Nam Địa phận 370
2779,Đông Nam Khu 822
2780,Tây Bắc Phường 337
2781,Đông Bắc Phường 446
2782,Bắc Khu vực 691
2783,Miền Trung Xã 302
2784,Miền Nam Địa phận 47
2785,Bắc Quận 928
2786,Miền Bắc Phía 780
2787,Đông Nam Khu vực 427
2788,Đông Nam Khu 473
2789,Đông Địa phận 58
2790,Tây Bắc Quận 531
2791,Miền Bắc Xã 547
2792,Miền Bắc Địa phận 569
2793,Bắc Địa phận 904
2794,Miền Trung Xã 340
2795,Miền Bắc Thành phố 932
2796,Trung Tâm Khu vực 559
2797,Tây Nam Huyện 34
2798,Đông Nam Phía 466
2799,Đông Nam Phường 965
2800,Tây Nam Quận 39
2801,Tây Địa phận 465
2802,Miền Bắc Địa phận 37
2803,Nam Huyện 796
2804,Tây Bắc Vùng 680
2805,Miền Trung Xã 419
2806,Miền Nam Vùng 365
2807,Đông Nam Huyện 973
2808,Trung Tâm Phường 846
2809,Miền Nam Thành phố 256
2810,Tây Nam Xã 365
2811,Miền Bắc Vùng 258
2812,Trung Tâm Thành phố 418
2813,Miền Bắc Quận 109
2814,Trung Tâm Xã 804
2815,Tây Nam Quận 831
2816,Miền Bắc Phường 680
2817,Miền Bắc Vùng 467
2818,Nam Xã 168
2819,Miền Nam Xã 447
2820,Đông Bắc Phía 723
2821,Đông Nam Phía 603
2822,Đông Bắc Phường 267
2823,Tây Nam Phía 602
2824,Đông Xã 454
2825,Đông Bắc Địa phận 314
2826,Tây Bắc Phía 624
2827,Tây Phía 669
2828,Tây Nam Phường 309
2829,Tây Nam Xã 580
2830,Đông Nam Quận 350
2831,Tây Nam Địa phận 276
2832,Tây Địa phận 455
2833,Miền Trung Xã 386
2834,Miền Bắc Phường 310
2835,Trung Tâm Thành phố 583
2836,Bắc Phía 593
2837,Tây Bắc Xã 339
2838,Miền Bắc Thành phố 812
2839,Đông Thành phố 335
2840,Tây Bắc Thành phố 292
2841,Tây Nam Vùng 326
2842,Miền Trung Thành phố 289
2843,Đông Bắc Quận 441
2844,Bắc Vùng 775
2845,Đông Thành phố 570
2846,Tây Bắc Phường 714
2847,Đông Khu vực 970
2848,Tây Nam Xã 763
2849,Đông Bắc Quận 381
2850,Nam Xã 984
2851,Miền Trung Khu 502
2852,Đông Khu 35
2853,Trung Tâm Khu vực 799
2854,Đông Nam Thành phố 947
2855,Tây Nam Địa phận 155
2856,Miền Trung Địa phận 522
2857,Miền Trung Khu vực 517
2858,Đông Nam Thành phố 690
2859,Đông Bắc Phường 998
2860,Đông Nam Vùng 987
2861,Tây Bắc Phường 294
2862,Đông Bắc Khu vực 8
2863,Tây Bắc Phường 635
2864,Miền Bắc Quận 259
2865,Tây Phía 710
2866,Miền Bắc Địa phận 726
2867,Trung Tâm Phía 242
2868,Miền Bắc Thành phố 381
2869,Tây Bắc Khu 571
2870,Tây Nam Phường 14
2871,Tây Phường 206
2872,Đông Bắc Huyện 246
2873,Đông Bắc Khu vực 529
2874,Miền Nam Huyện 473
2875,Đông Nam Vùng 890
2876,Trung Tâm Phường 453
2877,Đông Bắc Huyện 70
2878,Tây Bắc Thành phố 62
2879,Đông Nam Phía 48
2880,Đông Nam Quận 780
2881,Tây Bắc Địa phận 140
2882,Miền Trung Khu 265
2883,Trung Tâm Khu vực 599
2884,Miền Nam Khu 709
2885,Đông Bắc Khu 429
2886,Đông Bắc Huyện 997
2887,Đông Quận 421
2888,Bắc Huyện 543
2889,Miền Trung Khu 263
2890,Đông Xã 639
2891,Nam Địa phận 132
2892,Miền Nam Phường 115
2893,Miền Nam Khu 212
2894,Đông Địa phận 744
2895,Đông Thành phố 729
2896,Bắc Quận 648
2897,Đông Bắc Khu vực 34
2898,Miền Bắc Thành phố 594
2899,Trung Tâm Phường 649
2900,Miền Nam Khu 967
2901,Tây Nam Phía 423
2902,Đông Quận 550
2903,Đông Bắc Xã 832
2904,Đông Vùng 37
2905,Nam Khu 333
2906,Nam Phường 217
2907,Tây Phường 162
2908,Nam Phía 791
2909,Miền Bắc Thành phố 279
2910,Bắc Khu 633
2911,Miền Bắc Khu vực 564
2912,Tây Bắc Huyện 890
2913,Đông Quận 581
2914,Nam Địa phận 150
2915,Đông Quận 174
2916,Bắc Vùng 495
2917,Tây Phường 30
2918,Trung Tâm Huyện 551
2919,Miền Bắc Huyện 20
2920,Đông Xã 365
2921,Miền Nam Phía 447
2922,Tây Nam Khu 201
2923,Tây Nam Thành phố 194
2924,Tây Nam Quận 322
2925,Tây Bắc Huyện 819
2926,Tây Bắc Phía 576
2927,Miền Trung Xã 467
2928,Miền Trung Quận 411
2929,Đông Nam Phía 254
2930,Đông Bắc Huyện 74
2931,Miền Bắc Thành phố 778
2932,Tây Nam Xã 651
2933,Nam Khu vực 759
2934,Tây Thành phố 536
2935,Tây Bắc Khu 439
2936,Miền Trung Vùng 585
2937,Nam Khu vực 851
2938,Bắc Huyện 37
2939,Tây Phía 49
2940,Trung Tâm Phía 687
2941,Đông Bắc Vùng 576
2942,Miền Trung Khu 866
2943,Nam Phía 726
2944,Tây Khu vực 678
2945,Trung Tâm Khu vực 769
2946,Đông Bắc Khu 132
2947,Tây Bắc Phường 681
2948,Đông Bắc Địa phận 743
2949,Miền Trung Thành phố 271
2950,Miền Trung Quận 248
2951,Bắc Thành phố 872
2952,Bắc Khu vực 578
2953,Miền Bắc Huyện 330
2954,Nam Quận 415
2955,Nam Vùng 211
2956,Đông Địa phận 456
2957,Đông Nam Quận 74
2958,Đông Bắc Quận 446
2959,Đông Địa phận 2
2960,Bắc Quận 798
2961,Miền Nam Xã 101
2962,Tây Huyện 388
2963,Bắc Thành phố 436
2964,Nam Địa phận 591
2965,Bắc Xã 696
2966,Trung Tâm Vùng 277
2967,Đông Vùng 703
2968,Miền Bắc Thành phố 827
2969,Nam Xã 198
2970,Đông Nam Địa phận 497
2971,Tây Quận 21
2972,Miền Bắc Xã 511
2973,Miền Nam Thành phố 480
2974,Nam Khu vực 501
2975,Tây Bắc Thành phố 625
2976,Miền Bắc Địa phận 136
2977,Miền Bắc Xã 17
2978,Miền Bắc Khu 847
2979,Miền Nam Khu vực 442
2980,Miền Bắc Phía 317
2981,Miền Nam Phía 986
2982,Tây Nam Huyện 725
2983,Đông Địa phận 934
2984,Bắc Quận 512
2985,Tây Nam Quận 774
2986,Tây Xã 781
2987,Miền Trung Xã 609
2988,Trung Tâm Khu 40
2989,Đông Bắc Vùng 617
2990,Đông Nam Phía 413
2991,Miền Trung Thành phố 10
2992,Tây Bắc Phía 805
2993,Tây Bắc Huyện 715
2994,Đông Địa phận 320
2995,Đông Nam Vùng 97
2996,Miền Nam Phía 769
2997,Đông Nam Khu vực 595
2998,Trung Tâm Phía 597
2999,Nam Vùng 583
3000,Đông Vùng 248
3001,Đông Bắc Khu 555
3002,Miền Trung Thành phố 909
3003,Bắc Quận 843
3004,Miền Trung Vùng 726
3005,Tây Khu vực 479
3006,Miền Bắc Thành phố 264
3007,Đông Nam Khu 510
3008,Đông Phía 281
3009,Miền Bắc Quận 559
3010,Nam Phường 917
3011,Tây Bắc Phường 225
3012,Đông Xã 492
3013,Tây Nam Huyện 815
3014,Đông Nam Địa phận 15
3015,Đông Nam Khu vực 632
3016,Miền Nam Phường 102
3017,Đông Nam Phường 535
3018,Bắc Vùng 910
3019,Trung Tâm Xã 363
3020,Đông Bắc Khu 888
3021,Miền Bắc Vùng 802
3022,Đông Nam Khu 968
3023,Tây Bắc Huyện 59
3024,Nam Phía 63
3025,Miền Bắc Xã 613
3026,Trung Tâm Khu 81
3027,Đông Vùng 829
3028,Miền Nam Xã 885
3029,Nam Khu vực 120
3030,Miền Bắc Khu vực 142
3031,Đông Nam Khu vực 961
3032,Đông Bắc Địa phận 969
3033,Đông Nam Địa phận 453
3034,Tây Bắc Thành phố 8
3035,Miền Trung Địa phận 785
3036,Tây Bắc Địa phận 564
3037,Tây Bắc Phía 464
3038,Tây Nam Xã 658
3039,Đông Khu vực 163
3040,Nam Địa phận 154
3041,Tây Nam Phía 77
3042,Đông Bắc Địa phận 35
3043,Bắc Thành phố 813
3044,Tây Bắc Huyện 277
3045,Miền Bắc Thành phố 289
3046,Miền Trung Xã 395
3047,Miền Trung Địa phận 972
3048,Đông Bắc Thành phố 124
3049,Đông Nam Quận 86
3050,Nam Thành phố 148
3051,Miền Bắc Huyện 400
3052,Tây Nam Khu 150
3053,Đông Khu 30
3054,Đông Bắc Khu vực 926
3055,Tây Xã 207
3056,Miền Trung Vùng 56
3057,Nam Phía 450
3058,Tây Nam Huyện 440
3059,Trung Tâm Phía 233
3060,Miền Nam Xã 187
3061,Tây Địa phận 56
3062,Bắc Xã 490
3063,Tây Thành phố 436
3064,Tây Khu vực 323
3065,Tây Nam Huyện 257
3066,Miền Trung Khu vực 325
3067,Nam Khu 907
3068,Đông Phường 436
3069,Tây Thành phố 872
3070,Tây Bắc Quận 353
3071,Nam Thành phố 482
3072,Miền Bắc Huyện 512
3073,Đông Nam Xã 97
3074,Nam Phía 518
3075,Miền Bắc Vùng 756
3076,Đông Nam Khu 930
3077,Bắc Huyện 966
3078,Miền Trung Xã 174
3079,Trung Tâm Khu vực 147
3080,Đông Bắc Địa phận 117
3081,Đông Bắc Phía 783
3082,Tây Bắc Thành phố 494
3083,Tây Bắc Quận 85
3084,Miền Bắc Huyện 828
3085,Bắc Phường 723
3086,Đông Bắc Huyện 582
3087,Đông Phường 746
3088,Tây Xã 196
3089,Đông Nam Địa phận 300
3090,Tây Bắc Địa phận 286
3091,Miền Trung Quận 907
3092,Bắc Quận 905
3093,Tây Địa phận 803
3094,Tây Bắc Vùng 789
3095,Miền Nam Thành phố 668
3096,Tây Nam Xã 826
3097,Đông Nam Quận 137
3098,Miền Bắc Quận 615
3099,Bắc Huyện 113
3100,Tây Nam Vùng 294
3101,Miền Bắc Vùng 957
3102,Tây Nam Xã 671
3103,Tây Nam Phía 55
3104,Đông Nam Thành phố 11
3105,Bắc Quận 696
3106,Trung Tâm Thành phố 343
3107,Miền Nam Vùng 860
3108,Đông Nam Phường 403
3109,Đông Bắc Phường 311
3110,Đông Vùng 596
3111,Đông Nam Xã 554
3112,Miền Nam Khu 314
3113,Miền Bắc Khu vực 3
3114,Tây Phía 211
3115,Miền Nam Khu 172
3116,Miền Nam Địa phận 251
3117,Đông Bắc Vùng 824
3118,Đông Bắc Phía 717
3119,Nam Phường 933
3120,Bắc Địa phận 913
3121,Miền Nam Khu vực 299
3122,Miền Trung Vùng 257
3123,Miền Bắc Địa phận 20
3124,Trung Tâm Quận 708
3125,Bắc Vùng 807
3126,Miền Trung Khu 919
3127,Đông Nam Huyện 211
3128,Nam Huyện 31
3129,Tây Nam Huyện 617
3130,Nam Phía 18
3131,Miền Bắc Vùng 272
3132,Miền Bắc Phía 693
3133,Đông Nam Phường 764
3134,Trung Tâm Xã 768
3135,Đông Huyện 214
3136,Tây Bắc Phía 177
3137,Bắc Huyện 468
3138,Trung Tâm Khu vực 179
3139,Tây Nam Khu 516
3140,Bắc Khu 773
3141,Bắc Địa phận 23
3142,Miền Bắc Huyện 546
3143,Đông Phía 540
3144,Trung Tâm Phường 984
3145,Đông Bắc Vùng 509
3146,Nam Khu 818
3147,Tây Thành phố 855
3148,Đông Nam Quận 964
3149,Đông Bắc Xã 2
3150,Tây Địa phận 175
3151,Trung Tâm Phía 104
3152,Đông Nam Xã 7
3153,Tây Bắc Vùng 534
3154,Bắc Địa phận 696
3155,Miền Nam Khu vực 347
3156,Tây Bắc Khu 924
3157,Đông Nam Khu 243
3158,Đông Bắc Huyện 594
3159,Miền Bắc Thành phố 953
3160,Tây Huyện 527
3161,Miền Bắc Huyện 47
3162,Tây Quận 48
3163,Miền Nam Vùng 173
3164,Đông Bắc Phía 171
3165,Tây Bắc Địa phận 380
3166,Bắc Phường 482
3167,Tây Bắc Khu vực 924
3168,Miền Bắc Huyện 535
3169,Đông Nam Quận 424
3170,Nam Huyện 883
3171,Đông Thành phố 502
3172,Miền Bắc Khu vực 198
3173,Bắc Huyện 675
3174,Đông Huyện 235
3175,Đông Bắc Vùng 98
3176,Đông Bắc Phía 682
3177,Miền Nam Khu vực 259
3178,Bắc Phường 555
3179,Đông Khu vực 64
3180,Miền Nam Khu 764
3181,Đông Phía 904
3182,Đông Nam Quận 480
3183,Miền Trung Vùng 487
3184,Miền Trung Phía 540
3185,Đông Bắc Phía 709
3186,Tây Nam Khu vực 625
3187,Tây Nam Vùng 281
3188,Tây Nam Địa phận 132
3189,Miền Trung Khu 856
3190,Miền Trung Huyện 654
3191,Đông Bắc Huyện 91
3192,Đông Bắc Xã 652
3193,Miền Bắc Xã 617
3194,Đông Quận 530
3195,Đông Nam Quận 725
3196,Bắc Thành phố 450
3197,Tây Bắc Quận 476
3198,Đông Bắc Huyện 475
3199,Đông Khu vực 938
3200,Trung Tâm Xã 555
3201,Đông Bắc Vùng 867
3202,Miền Bắc Quận 144
3203,Đông Nam Khu 286
3204,Đông Nam Vùng 892
3205,Bắc Huyện 94
3206,Đông Bắc Địa phận 279
3207,Nam Xã 866
3208,Bắc Khu 977
3209,Đông Nam Xã 627
3210,Tây Nam Thành phố 800
3211,Đông Khu 847
3212,Trung Tâm Khu vực 785
3213,Nam Khu 973
3214,Đông Bắc Thành phố 81
3215,Miền Bắc Huyện 418
3216,Đông Nam Khu vực 993
3217,Đông Quận 13
3218,Nam Xã 19
3219,Miền Nam Huyện 221
3220,Trung Tâm Phía 551
3221,Miền Bắc Khu vực 112
3222,Trung Tâm Khu 425
3223,Trung Tâm Quận 718
3224,Miền Trung Phường 580
3225,Miền Nam Phường 75
3226,Miền Bắc Địa phận 645
3227,Miền Nam Thành phố 753
3228,Bắc Xã 850
3229,Bắc Phía 910
3230,Miền Trung Khu 500
3231,Đông Bắc Huyện 863
3232,Đông Phường 25
3233,Miền Trung Khu 910
3234,Miền Nam Thành phố 682
3235,Đông Khu vực 849
3236,Đông Thành phố 4
3237,Miền Nam Phường 557
3238,Tây Khu 640
3239,Đông Nam Khu vực 434
3240,Nam Huyện 679
3241,Miền Nam Vùng 165
3242,Tây Nam Xã 353
3243,Trung Tâm Khu 421
3244,Nam Huyện 394
3245,Đông Nam Huyện 667
3246,Đông Bắc Phía 875
3247,Đông Bắc Địa phận 860
3248,Trung Tâm Xã 329
3249,Miền Trung Vùng 765
3250,Đông Nam Địa phận 836
3251,Bắc Xã 903
3252,Bắc Phía 355
3253,Tây Huyện 220
3254,Nam Phía 536
3255,Miền Trung Phường 692
3256,Đông Bắc Thành phố 606
3257,Miền Trung Vùng 753
3258,Trung Tâm Vùng 358
3259,Đông Bắc Huyện 1
3260,Tây Thành phố 772
3261,Miền Nam Địa phận 498
3262,Nam Khu vực 982
3263,Bắc Quận 978
3264,Đông Xã 148
3265,Bắc Phía 888
3266,Đông Bắc Phường 824
3267,Trung Tâm Khu 269
3268,Tây Bắc Địa phận 941
3269,Nam Khu vực 721
3270,Đông Vùng 268
3271,Trung Tâm Khu 526
3272,Đông Bắc Phía 61
3273,Nam Thành phố 208
3274,Miền Nam Khu vực 648
3275,Miền Bắc Khu vực 106
3276,Đông Nam Vùng 330
3277,Miền Nam Địa phận 559
3278,Tây Bắc Khu 168
3279,Đông Nam Phía 749
3280,Đông Bắc Địa phận 972
3281,Miền Nam Phường 293
3282,Đông Nam Khu vực 732
3283,Bắc Khu vực 339
3284,Đông Bắc Phía 865
3285,Đông Bắc Quận 608
3286,Trung Tâm Thành phố 15
3287,Tây Bắc Huyện 227
3288,Miền Trung Xã 971
3289,Đông Nam Xã 148
3290,Trung Tâm Vùng 54
3291,Đông Địa phận 471
3292,Nam Địa phận 830
3293,Nam Huyện 392
3294,Tây Bắc Phường 406
3295,Tây Nam Khu 445
3296,Bắc Khu vực 868
3297,Miền Trung Khu 982
3298,Nam Khu 167
3299,Đông Nam Phía 894
3300,Miền Trung Xã 154
3301,Đông Nam Khu vực 383
3302,Miền Trung Khu vực 360
3303,Nam Quận 482
3304,Miền Trung Phường 502
3305,Đông Bắc Thành phố 599
3306,Đông Bắc Khu vực 280
3307,Tây Bắc Khu 931
3308,Miền Bắc Khu vực 587
3309,Tây Khu 813
3310,Đông Bắc Khu vực 323
3311,Nam Khu vực 515
3312,Đông Nam Quận 178
3313,Trung Tâm Vùng 242
3314,Tây Xã 627
3315,Miền Nam Khu vực 200
3316,Tây Nam Xã 846
3317,Tây Nam Quận 937
3318,Miền Trung Thành phố 149
3319,Tây Phường 498
3320,Miền Bắc Khu 192
3321,Tây Bắc Khu vực 803
3322,Tây Xã 119
3323,Miền Trung Vùng 391
3324,Tây Bắc Huyện 431
3325,Miền Bắc Địa phận 874
3326,Tây Bắc Thành phố 544
3327,Tây Nam Xã 335
3328,Bắc Xã 668
3329,Đông Vùng 840
3330,Miền Nam Khu 608
3331,Miền Bắc Khu vực 670
3332,Miền Trung Thành phố 668
3333,Tây Phía 570
3334,Bắc Quận 355
3335,Nam Địa phận 706
3336,Miền Trung Quận 222
3337,Nam Phường 949
3338,Miền Nam Khu 912
3339,Trung Tâm Thành phố 879
3340,Tây Quận 700
3341,Miền Bắc Quận 512
3342,Miền Bắc Quận 44
3343,Miền Trung Huyện 501
3344,Tây Khu vực 860
3345,Tây Phường 515
3346,Miền Nam Huyện 995
3347,Miền Trung Xã 817
3348,Tây Khu vực 279
3349,Đông Địa phận 770
3350,Miền Bắc Phường 603
3351,Nam Huyện 189
3352,Tây Khu 668
3353,Miền Trung Vùng 985
3354,Miền Nam Thành phố 769
3355,Đông Bắc Quận 454
3356,Nam Địa phận 296
3357,Đông Phía 185
3358,Tây Huyện 905
3359,Đông Nam Phía 300
3360,Tây Nam Huyện 168
3361,Tây Khu vực 230
3362,Tây Bắc Thành phố 570
3363,Miền Nam Phía 624
3364,Tây Nam Khu vực 513
3365,Đông Khu vực 413
3366,Bắc Khu 548
3367,Miền Nam Huyện 189
3368,Đông Nam Khu vực 613
3369,Tây Nam Phường 303
3370,Đông Địa phận 749
3371,Bắc Quận 873
3372,Miền Trung Phía 652
3373,Miền Bắc Huyện 652
3374,Đông Bắc Vùng 196
3375,Tây Huyện 843
3376,Đông Quận 125
3377,Miền Nam Thành phố 511
3378,Tây Nam Huyện 190
3379,Đông Bắc Vùng 842
3380,Miền Trung Huyện 885
3381,Nam Khu 903
3382,Miền Nam Địa phận 603
3383,Đông Xã 738
3384,Tây Vùng 932
3385,Đông Bắc Vùng 828
3386,Trung Tâm Khu 780
3387,Đông Xã 805
3388,Nam Địa phận 784
3389,Tây Bắc Vùng 610
3390,Trung Tâm Phía 593
3391,Miền Nam Phía 490
3392,Đông Thành phố 931
3393,Miền Trung Thành phố 407
3394,Miền Nam Xã 938
3395,Miền Nam Xã 337
3396,Miền Trung Phường 31
3397,Đông Nam Phía 793
3398,Tây Bắc Vùng 310
3399,Tây Nam Quận 639
3400,Miền Bắc Xã 203
3401,Đông Bắc Phía 791
3402,Miền Nam Huyện 787
3403,Nam Phía 818
3404,Tây Nam Thành phố 214
3405,Nam Phường 82
3406,Đông Bắc Quận 786
3407,Tây Nam Thành phố 444
3408,Bắc Vùng 377
3409,Miền Bắc Phường 971
3410,Đông Khu vực 172
3411,Nam Vùng 826
3412,Trung Tâm Địa phận 9
3413,Đông Bắc Phường 565
3414,Đông Bắc Phường 118
3415,Tây Nam Khu 23
3416,Miền Trung Quận 627
3417,Miền Nam Phía 361
3418,Tây Nam Huyện 548
3419,Đông Nam Quận 893
3420,Đông Bắc Thành phố 727
3421,Bắc Khu vực 777
3422,Đông Bắc Xã 304
3423,Miền Nam Phía 283
3424,Đông Bắc Khu vực 903
3425,Bắc Khu vực 139
3426,Tây Nam Quận 366
3427,Miền Bắc Phường 648
3428,Tây Bắc Vùng 233
3429,Đông Bắc Phía 976
3430,Tây Nam Quận 828
3431,Đông Khu vực 360
3432,Đông Bắc Địa phận 622
3433,Tây Bắc Quận 338
3434,Tây Nam Huyện 447
3435,Đông Nam Khu 662
3436,Tây Bắc Xã 709
3437,Tây Nam Thành phố 785
3438,Miền Nam Huyện 313
3439,Đông Bắc Xã 565
3440,Tây Địa phận 968
3441,Bắc Huyện 814
3442,Đông Bắc Phía 184
3443,Trung Tâm Quận 886
3444,Trung Tâm Phía 657
3445,Đông Phường 640
3446,Miền Trung Quận 302
3447,Miền Trung Xã 858
3448,Nam Quận 460
3449,Tây Quận 631
3450,Tây Thành phố 923
3451,Đông Khu vực 217
3452,Trung Tâm Xã 413
3453,Đông Nam Phía 439
3454,Nam Xã 79
3455,Miền Bắc Khu 13
3456,Miền Bắc Xã 627
3457,Trung Tâm Phường 223
3458,Miền Trung Xã 355
3459,Đông Phường 816
3460,Trung Tâm Quận 277
3461,Tây Nam Huyện 715
3462,Tây Huyện 414
3463,Tây Nam Phía 193
3464,Tây Nam Huyện 498
3465,Miền Nam Khu vực 635
3466,Nam Khu 151
3467,Miền Bắc Quận 327
3468,Tây Khu vực 322
3469,Đông Nam Xã 609
3470,Đông Vùng 949
3471,Miền Bắc Thành phố 128
3472,Tây Nam Địa phận 785
3473,Đông Bắc Khu 361
3474,Đông Địa phận 209
3475,Tây Bắc Phường 404
3476,Đông Nam Phường 213
3477,Miền Trung Phía 515
3478,Trung Tâm Khu vực 718
3479,Bắc Huyện 205
3480,Tây Khu vực 663
3481,Tây Bắc Quận 528
3482,Nam Khu vực 822
3483,Tây Phía 64
3484,Đông Khu vực 233
3485,Tây Nam Khu vực 628
3486,Miền Nam Vùng 975
3487,Miền Nam Vùng 811
3488,Tây Nam Phường 762
3489,Đông Phường 890
3490,Đông Địa phận 745
3491,Nam Phía 421
3492,Miền Trung Khu vực 875
3493,Đông Nam Phía 870
3494,Đông Xã 634
3495,Nam Thành phố 919
3496,Miền Trung Khu 312
3497,Tây Bắc Huyện 279
3498,Đông Bắc Phía 800
3499,Đông Địa phận 575
3500,Miền Trung Phường 897
3501,Bắc Huyện 331
3502,Đông Bắc Vùng 997
3503,Tây Nam Thành phố 816
3504,Đông Huyện 386
3505,Tây Nam Vùng 50
3506,Bắc Phường 102
3507,Miền Nam Khu vực 298
3508,Miền Trung Phía 941
3509,Tây Xã 279
3510,Tây Huyện 457
3511,Đông Bắc Phường 76
3512,Trung Tâm Thành phố 315
3513,Tây Bắc Huyện 126
3514,Trung Tâm Địa phận 518
3515,Nam Quận 81
3516,Miền Nam Khu vực 130
3517,Đông Vùng 122
3518,Nam Địa phận 126
3519,Đông Bắc Vùng 274
3520,Miền Trung Huyện 585
3521,Tây Bắc Quận 103
3522,Miền Nam Khu 33
3523,Đông Phía 652
3524,Trung Tâm Quận 965
3525,Đông Bắc Địa phận 360
3526,Đông Bắc Vùng 20
3527,Đông Nam Địa phận 559
3528,Đông Địa phận 124
3529,Tây Bắc Thành phố 498
3530,Miền Trung Quận 654
3531,Miền Nam Phường 604
3532,Miền Trung Quận 444
3533,Đông Bắc Địa phận 948
3534,Trung Tâm Khu vực 754
3535,Tây Bắc Khu 645
3536,Nam Huyện 578
3537,Bắc Khu vực 548
3538,Nam Khu vực 809
3539,Nam Khu vực 772
3540,Nam Phía 140
3541,Miền Bắc Khu vực 371
3542,Nam Huyện 170
3543,Bắc Huyện 657
3544,Đông Nam Phía 670
3545,Bắc Huyện 824
3546,Miền Trung Xã 500
3547,Nam Khu 232
3548,Đông Vùng 264
3549,Đông Bắc Thành phố 358
3550,Bắc Khu 483
3551,Miền Trung Huyện 214
3552,Nam Khu vực 291
3553,Bắc Phía 258
3554,Miền Bắc Vùng 170
3555,Miền Trung Thành phố 738
3556,Miền Trung Vùng 746
3557,Tây Bắc Thành phố 521
3558,Bắc Vùng 41
3559,Đông Bắc Xã 938
3560,Đông Bắc Quận 859
3561,Đông Nam Thành phố 274
3562,Bắc Vùng 116
3563,Đông Nam Huyện 744
3564,Bắc Xã 159
